     support confidence     lift leverage   jaccard
422    0.065  1.0000000 4.081633 0.049075 0.2653061
423    0.105  1.0000000 4.000000 0.078750 0.4200000
424    0.105  1.0000000 4.081633 0.079275 0.4285714
425    0.105  1.0000000 4.081633 0.079275 0.4285714
426    0.065  1.0000000 4.000000 0.048750 0.2600000
427    0.065  1.0000000 4.000000 0.048750 0.2600000
428    0.090  0.8571429 3.428571 0.063750 0.3396226
429    0.090  1.0000000 4.081633 0.067950 0.3673469
430    0.060  1.0000000 2.000000 0.030000 0.1200000
431    0.060  0.9230769 3.692308 0.043750 0.2352941
432    0.060  1.0000000 4.081633 0.045300 0.2448980
433    0.070  0.9333333 3.660131 0.050875 0.2692308
434    0.070  1.0000000 3.921569 0.052150 0.2745098
435    0.070  1.0000000 4.000000 0.052500 0.2800000
436    0.075  1.0000000 2.000000 0.037500 0.1500000
437    0.075  1.0000000 3.921569 0.055875 0.2941176
438    0.075  1.0000000 4.000000 0.056250 0.3000000
439    0.070  1.0000000 2.000000 0.035000 0.1400000
440    0.070  0.9333333 3.660131 0.050875 0.2692308
441    0.070  0.9333333 3.733333 0.051250 0.2745098
442    0.070  1.0000000 2.000000 0.035000 0.1400000
443    0.070  0.9333333 3.660131 0.050875 0.2692308
444    0.070  0.9333333 3.660131 0.050875 0.2692308
445    0.110  1.0000000 4.000000 0.082500 0.4400000
446    0.110  0.9565217 3.904170 0.081825 0.4400000
447    0.090  1.0000000 4.000000 0.067500 0.3600000
448    0.090  0.8571429 3.428571 0.063750 0.3396226
449    0.090  1.0000000 4.081633 0.067950 0.3673469
450    0.080  0.9411765 3.841537 0.059175 0.3200000
451    0.130  0.9629630 3.851852 0.096250 0.5098039
452    0.130  0.8965517 3.659395 0.094475 0.5000000
453    0.075  1.0000000 4.081633 0.056625 0.3061224
454    0.100  0.9523810 3.809524 0.073750 0.3921569
455    0.100  0.8695652 3.549246 0.071825 0.3846154
456    0.100  1.0000000 4.081633 0.075500 0.4081633
457    0.090  0.9473684 3.789474 0.066250 0.3529412
458    0.090  0.9000000 3.673469 0.065500 0.3529412
459    0.075  1.0000000 4.000000 0.056250 0.3000000
460    0.075  0.8823529 3.601441 0.054175 0.2941176
461    0.080  0.9411765 3.764706 0.058750 0.3137255
462    0.080  1.0000000 4.081633 0.060400 0.3265306
463    0.070  0.9333333 3.733333 0.051250 0.2745098
464    0.070  0.8750000 3.571429 0.050400 0.2745098
465    0.090  1.0000000 4.000000 0.067500 0.3600000
466    0.090  0.9473684 3.866810 0.066725 0.3600000
467    0.065  0.8666667 3.466667 0.046250 0.2500000
468    0.065  1.0000000 4.081633 0.049075 0.2653061
469    0.050  0.9090909 3.636364 0.036250 0.1960784
470    0.050  1.0000000 4.081633 0.037750 0.2040816
471    0.075  0.9375000 3.826531 0.055400 0.3000000
472    0.065  0.8666667 3.466667 0.046250 0.2500000
473    0.065  1.0000000 4.081633 0.049075 0.2653061
474    0.080  1.0000000 4.081633 0.060400 0.3265306
475    0.050  1.0000000 4.081633 0.037750 0.2040816
476    0.050  1.0000000 2.000000 0.025000 0.1000000
477    0.050  1.0000000 4.081633 0.037750 0.2040816
478    0.065  0.9285714 3.641457 0.047150 0.2500000
479    0.065  1.0000000 4.000000 0.048750 0.2600000
480    0.065  0.9285714 3.641457 0.047150 0.2500000
481    0.065  0.8666667 3.466667 0.046250 0.2500000
482    0.065  1.0000000 4.000000 0.048750 0.2600000
483    0.060  0.8571429 3.296703 0.041800 0.2222222
484    0.060  1.0000000 4.000000 0.045000 0.2400000
485    0.060  0.8571429 3.428571 0.042500 0.2307692
486    0.070  1.0000000 2.000000 0.035000 0.1400000
487    0.070  0.8750000 3.500000 0.050000 0.2692308
488    0.135  0.8709677 3.415560 0.095475 0.4909091
489    0.135  0.9642857 3.781513 0.099300 0.5192308
490    0.135  1.0000000 4.000000 0.101250 0.5400000
491    0.080  1.0000000 3.921569 0.059600 0.3137255
492    0.080  1.0000000 4.000000 0.060000 0.3200000
493    0.085  0.9444444 3.703704 0.062050 0.3269231
494    0.085  1.0000000 4.000000 0.063750 0.3400000
495    0.070  1.0000000 3.921569 0.052150 0.2745098
