     support confidence     lift leverage    jaccard
469    0.155  1.0000000 4.000000 0.116250 0.62000000
470    0.155  0.9393939 3.757576 0.113750 0.59615385
471    0.155  0.7560976 3.086112 0.104775 0.52542373
472    0.155  1.0000000 4.166667 0.117800 0.64583333
473    0.065  1.0000000 4.000000 0.048750 0.26000000
474    0.065  1.0000000 4.166667 0.049400 0.27083333
475    0.090  0.9000000 3.600000 0.065000 0.34615385
476    0.090  1.0000000 4.081633 0.067950 0.36734694
477    0.065  1.0000000 4.000000 0.048750 0.26000000
478    0.065  1.0000000 4.166667 0.049400 0.27083333
479    0.100  1.0000000 4.000000 0.075000 0.40000000
480    0.100  1.0000000 4.081633 0.075500 0.40816327
481    0.100  0.9523810 3.968254 0.074800 0.40816327
482    0.200  1.0000000 4.000000 0.150000 0.80000000
483    0.200  0.9302326 3.720930 0.146250 0.75471698
484    0.200  0.9756098 3.982081 0.149775 0.80000000
485    0.200  1.0000000 4.166667 0.152000 0.83333333
486    0.110  0.9565217 3.826087 0.081250 0.43137255
487    0.110  0.8800000 3.591837 0.079375 0.42307692
488    0.110  1.0000000 4.166667 0.083600 0.45833333
489    0.090  0.9000000 3.600000 0.065000 0.34615385
490    0.090  1.0000000 4.081633 0.067950 0.36734694
491    0.090  1.0000000 4.166667 0.068400 0.37500000
492    0.115  1.0000000 4.000000 0.086250 0.46000000
493    0.115  0.9583333 3.911565 0.085600 0.46000000
494    0.115  0.8214286 3.422619 0.081400 0.43396226
495    0.100  1.0000000 4.000000 0.075000 0.40000000
