     support confidence      lift      leverage    jaccard
2644   0.075  1.0000000  2.739726  4.762500e-02 0.20547945
2645   0.075  0.8823529  2.557545  4.567500e-02 0.21126761
2646   0.075  0.7500000  3.125000  5.100000e-02 0.28301887
2647   0.075  1.0000000  2.000000  3.750000e-02 0.15000000
2648   0.075  0.6818182  1.604278  2.825000e-02 0.16304348
2649   0.075  1.0000000  2.469136  4.462500e-02 0.18518519
2650   0.075  1.0000000  2.739726  4.762500e-02 0.20547945
2651   0.075  0.8823529  2.557545  4.567500e-02 0.21126761
2652   0.075  0.8823529  3.676471  5.460000e-02 0.30000000
2653   0.065  0.6500000  1.300000  1.500000e-02 0.12149533
2654   0.065  1.0000000  2.469136  3.867500e-02 0.16049383
2655   0.065  1.0000000  2.531646  3.932500e-02 0.16455696
2656   0.065  1.0000000  2.666667  4.062500e-02 0.17333333
2657   0.065  0.8666667  2.512077  3.912500e-02 0.18309859
2658   0.075  1.0000000  2.000000  3.750000e-02 0.15000000
2659   0.075  0.6818182  1.604278  2.825000e-02 0.16304348
2660   0.075  1.0000000  2.469136  4.462500e-02 0.18518519
2661   0.075  1.0000000  2.531646  4.537500e-02 0.18987342
2662   0.075  0.8823529  2.557545  4.567500e-02 0.21126761
2663   0.075  0.8823529  3.676471  5.460000e-02 0.30000000
2664   0.055  0.6111111  1.222222  1.000000e-02 0.10280374
2665   0.055  1.0000000  2.469136  3.272500e-02 0.13580247
2666   0.055  1.0000000  2.531646  3.327500e-02 0.13924051
2667   0.055  1.0000000  2.666667  3.437500e-02 0.14666667
2668   0.055  0.7333333  2.009132  2.762500e-02 0.14285714
2669   0.085  1.0000000  2.000000  4.250000e-02 0.17000000
2670   0.085  0.7083333  1.666667  3.400000e-02 0.18478261
2671   0.085  1.0000000  2.469136  5.057500e-02 0.20987654
2672   0.085  1.0000000  2.531646  5.142500e-02 0.21518987
2673   0.085  1.0000000  2.739726  5.397500e-02 0.23287671
2674   0.085  0.8947368  3.728070  6.220000e-02 0.34000000
2675   0.100  0.9090909  2.139037  5.325000e-02 0.22988506
2676   0.100  0.9523810  2.609263  6.167500e-02 0.27027027
2677   0.100  1.0000000  2.816901  6.450000e-02 0.28169014
2678   0.100  1.0000000  2.857143  6.500000e-02 0.28571429
2679   0.100  1.0000000  3.174603  6.850000e-02 0.31746032
2680   0.065  0.5909091  1.181818  1.000000e-02 0.11926606
2681   0.065  0.9285714  2.544031  3.945000e-02 0.17567568
2682   0.065  1.0000000  2.816901  4.192500e-02 0.18309859
2683   0.065  0.9285714  2.653061  4.050000e-02 0.18309859
2684   0.065  1.0000000  3.174603  4.452500e-02 0.20634921
2685   0.065  0.5000000  1.923077  3.120000e-02 0.20000000
2686   0.050  1.0000000  2.352941  2.875000e-02 0.11764706
2687   0.050  1.0000000  2.816901  3.225000e-02 0.14084507
2688   0.050  1.0000000  2.857143  3.250000e-02 0.14285714
2689   0.050  0.9090909  2.886003  3.267500e-02 0.15625000
2690   0.055  0.5238095  1.047619  2.500000e-03 0.10000000
2691   0.055  0.7857143  1.848739  2.525000e-02 0.12500000
2692   0.055  1.0000000  2.816901  3.547500e-02 0.15492958
2693   0.055  1.0000000  2.857143  3.575000e-02 0.15714286
2694   0.055  1.0000000  3.174603  3.767500e-02 0.17460317
2695   0.055  0.5500000  1.100000  5.000000e-03 0.10091743
2696   0.055  0.8461538  1.990950  2.737500e-02 0.12643678
2697   0.055  1.0000000  2.739726  3.492500e-02 0.15068493
2698   0.055  1.0000000  2.857143  3.575000e-02 0.15714286
2699   0.055  1.0000000  3.174603  3.767500e-02 0.17460317
2700   0.055  0.5500000  1.100000  5.000000e-03 0.10091743
2701   0.055  0.7857143  1.848739  2.525000e-02 0.12500000
2702   0.055  1.0000000  2.739726  3.492500e-02 0.15068493
2703   0.055  1.0000000  2.816901  3.547500e-02 0.15492958
2704   0.055  1.0000000  3.174603  3.767500e-02 0.17460317
2705   0.055  0.5500000  1.100000  5.000000e-03 0.10091743
2706   0.055  0.8461538  1.990950  2.737500e-02 0.12643678
2707   0.055  1.0000000  2.739726  3.492500e-02 0.15068493
2708   0.055  1.0000000  2.816901  3.547500e-02 0.15492958
2709   0.055  1.0000000  2.857143  3.575000e-02 0.15714286
2710   0.055  1.0000000  2.469136  3.272500e-02 0.13580247
2711   0.055  0.9166667  2.320675  3.130000e-02 0.13750000
2712   0.055  0.7857143  2.095238  2.875000e-02 0.14102564
2713   0.055  1.0000000  2.739726  3.492500e-02 0.15068493
2714   0.055  0.7857143  2.277433  3.085000e-02 0.15277778
2715   0.050  0.7142857  1.428571  1.500000e-02 0.09615385
2716   0.050  1.0000000  2.469136  2.975000e-02 0.12345679
2717   0.050  1.0000000  2.531646  3.025000e-02 0.12658228
2718   0.050  0.8333333  2.222222  2.750000e-02 0.12987013
2719   0.050  1.0000000  2.739726  3.175000e-02 0.13698630
2720   0.135  0.5294118  1.058824  7.500000e-03 0.21774194
2721   0.135  1.0000000  2.352941  7.762500e-02 0.31764706
2722   0.135  0.9642857  2.641879  8.390000e-02 0.36486486
2723   0.135  1.0000000  2.816901  8.707500e-02 0.38028169
2724   0.135  1.0000000  2.857143  8.775000e-02 0.38571429
2725   0.135  1.0000000  3.174603  9.247500e-02 0.42857143
2726   0.120  0.9230769  2.171946  6.475000e-02 0.27586207
2727   0.120  0.9230769  2.528978  7.255000e-02 0.32000000
2728   0.120  0.9600000  2.704225  7.562500e-02 0.33333333
2729   0.120  1.0000000  2.857143  7.800000e-02 0.34285714
2730   0.120  0.9600000  3.047619  8.062500e-02 0.37500000
2731   0.140  0.7368421  1.473684  4.500000e-02 0.25454545
2732   0.140  0.9655172  2.383993  8.127500e-02 0.34146341
2733   0.140  1.0000000  2.531646  8.470000e-02 0.35443038
2734   0.140  0.9655172  2.574713  8.562500e-02 0.36842105
2735   0.140  0.9333333  2.557078  8.525000e-02 0.37333333
2736   0.140  0.9333333  2.705314  8.825000e-02 0.39436620
2737   0.050  1.0000000  2.469136  2.975000e-02 0.12345679
2738   0.050  0.9090909  2.301496  2.827500e-02 0.12500000
2739   0.050  1.0000000  2.739726  3.175000e-02 0.13698630
2740   0.050  0.9090909  2.635046  3.102500e-02 0.14285714
2741   0.085  1.0000000  2.000000  4.250000e-02 0.17000000
2742   0.085  0.6296296  1.481481  2.762500e-02 0.17894737
2743   0.085  0.8500000  2.098765  4.450000e-02 0.20238095
2744   0.085  1.0000000  2.531646  5.142500e-02 0.21518987
2745   0.085  1.0000000  2.739726  5.397500e-02 0.23287671
2746   0.085  0.8947368  2.593440  5.222500e-02 0.23943662
2747   0.060  0.6000000  1.200000  1.000000e-02 0.11111111
2748   0.060  1.0000000  3.846154  4.440000e-02 0.23076923
2749   0.060  1.0000000  7.142857  5.160000e-02 0.42857143
2750   0.060  1.0000000  8.000000  5.250000e-02 0.48000000
2751   0.060  1.0000000  8.695652  5.310000e-02 0.52173913
2752   0.060  1.0000000  8.695652  5.310000e-02 0.52173913
2753   0.060  0.9230769  8.391608  5.285000e-02 0.52173913
2754   0.065  0.9285714  1.857143  3.000000e-02 0.12871287
2755   0.065  0.9285714  2.476190  3.875000e-02 0.17105263
2756   0.065  1.0000000  3.846154  4.810000e-02 0.25000000
2757   0.065  1.0000000  5.714286  5.362500e-02 0.37142857
2758   0.065  0.9285714  5.462185  5.310000e-02 0.37142857
2759   0.065  0.9285714  5.627706  5.345000e-02 0.38235294
2760   0.065  0.8666667  6.666667  5.525000e-02 0.46428571
2761   0.060  1.0000000  2.352941  3.450000e-02 0.14117647
2762   0.060  1.0000000  2.739726  3.810000e-02 0.16438356
2763   0.060  1.0000000  2.816901  3.870000e-02 0.16901408
2764   0.060  1.0000000  2.857143  3.900000e-02 0.17142857
2765   0.060  1.0000000  3.174603  4.110000e-02 0.19047619
2766   0.065  0.5200000  1.040000  2.500000e-03 0.11607143
2767   0.065  1.0000000  2.352941  3.737500e-02 0.15294118
2768   0.065  0.8666667  2.374429  3.762500e-02 0.17333333
2769   0.065  0.9285714  2.615694  4.015000e-02 0.18055556
2770   0.065  1.0000000  2.857143  4.225000e-02 0.18571429
2771   0.065  0.9285714  2.947846  4.295000e-02 0.20312500
2772   0.065  0.5416667  2.256944  3.620000e-02 0.22033898
2773   0.055  0.6111111  1.222222  1.000000e-02 0.10280374
2774   0.055  1.0000000  2.469136  3.272500e-02 0.13580247
2775   0.055  1.0000000  2.531646  3.327500e-02 0.13924051
2776   0.055  1.0000000  2.666667  3.437500e-02 0.14666667
2777   0.055  0.8461538  2.318230  3.127500e-02 0.14666667
2778   0.055  1.0000000  2.898551  3.602500e-02 0.15942029
2779   0.075  1.0000000  2.000000  3.750000e-02 0.15000000
2780   0.075  0.6818182  1.604278  2.825000e-02 0.16304348
2781   0.075  1.0000000  2.469136  4.462500e-02 0.18518519
2782   0.075  1.0000000  2.531646  4.537500e-02 0.18987342
2783   0.075  1.0000000  2.739726  4.762500e-02 0.20547945
2784   0.075  0.8823529  2.557545  4.567500e-02 0.21126761
2785   0.075  0.8823529  3.676471  5.460000e-02 0.30000000
2786   0.055  0.5500000  1.100000  5.000000e-03 0.10091743
2787   0.055  0.8461538  1.990950  2.737500e-02 0.12643678
2788   0.055  1.0000000  2.739726  3.492500e-02 0.15068493
2789   0.055  1.0000000  2.816901  3.547500e-02 0.15492958
2790   0.055  1.0000000  2.857143  3.575000e-02 0.15714286
2791   0.055  1.0000000  3.174603  3.767500e-02 0.17460317
